Time (seconds since launch),Latitude (degrees),Longitude (degrees)
199888.992,-81.104,64.913
199981.44,-81.102,64.852
200041.92,-81.1,64.801
200102.4,-81.098,64.759
200134.368,-81.097,64.739
200221.632,-81.095,64.675
200250.144,-81.094,64.654
200342.592,-81.092,64.593
200402.208,-81.09,64.543
200460.096,-81.089,64.502
200518.848,-81.087,64.461
200550.816,-81.087,64.441
200613.024,-81.085,64.391
200700.288,-81.083,64.333
200759.904,-81.081,64.293
200821.248,-81.08,64.245
200969.856,-81.077,64.146
201032.928,-81.076,64.105
201123.648,-81.075,64.04
201216.096,-81.072,63.969
201274.848,-81.07,63.929
201336.192,-81.069,63.89
201394.08,-81.067,63.841
201453.696,-81.065,63.801
201517.632,-81.063,63.761
201576.384,-81.061,63.721
201634.272,-81.06,63.68
201693.888,-81.058,63.631
201756.096,-81.056,63.594
201815.712,-81.055,63.555
201875.328,-81.053,63.514
201904.704,-81.053,63.493
201993.696,-81.051,63.427
202057.632,-81.049,63.39
202117.248,-81.048,63.354
202175.136,-81.047,63.318
202233.888,-81.046,63.273
202264.992,-81.045,63.255
202357.44,-81.043,63.2
202417.056,-81.042,63.163
202444.704,-81.041,63.144
202506.048,-81.04,63.097
202594.176,-81.038,63.043
202654.656,-81.037,63.008
202745.376,-81.036,62.956
202804.992,-81.035,62.914
202867.2,-81.034,62.879
202924.224,-81.034,62.845
202986.432,-81.033,62.811
203042.592,-81.031,62.768
203105.664,-81.03,62.733
203167.872,-81.029,62.696
203225.76,-81.029,62.659
203286.24,-81.028,62.624
203346.72,-81.028,62.581
203406.336,-81.028,62.547
203465.952,-81.027,62.514
203524.704,-81.027,62.483
203586.048,-81.026,62.443
203645.664,-81.026,62.409
203700.096,-81.025,62.374
203763.168,-81.024,62.339
203789.088,-81.024,62.322
203879.808,-81.023,62.268
203942.016,-81.022,62.231
204003.36,-81.021,62.185
204092.352,-81.02,62.132
204151.104,-81.02,62.099
204212.448,-81.019,62.055
204271.2,-81.019,62.019
204330.816,-81.018,61.98
204392.16,-81.018,61.945
204450.912,-81.018,61.908
204512.256,-81.017,61.873
204571.008,-81.017,61.828
204602.976,-81.016,61.81
204689.376,-81.015,61.753
204719.616,-81.015,61.735
204807.744,-81.014,61.67
204868.224,-81.013,61.631
204930.432,-81.012,61.592
204994.368,-81.011,61.553
205052.256,-81.01,61.504
205111.008,-81.009,61.463
205172.352,-81.008,61.421
205231.968,-81.008,61.379
205347.744,-81.007,61.299
205620.768,-81.006,61.106
205652.736,-81.006,61.087
205740.864,-81.006,61.029
205798.752,-81.006,60.991
205922.304,-81.007,60.907
206131.392,-81.01,60.779
208300.896,-81.005,59.286
209226.24,-80.98,58.611
210110.112,-80.965,57.898
211055.328,-80.958,57.249
212041.152,-80.959,56.716
212989.824,-80.967,56.296
213875.424,-80.975,55.864
214760.16,-80.98,55.328
215682.912,-80.99,54.732
216064.8,-80.99,54.432
216126.144,-80.99,54.388
216184.896,-80.99,54.352
216305.856,-80.99,54.273
216366.336,-80.99,54.225
216605.664,-80.989,54.069
216665.28,-80.988,54.023
216725.76,-80.988,53.988
216756,-80.988,53.97
216845.856,-80.987,53.918
216966.816,-80.986,53.836
216996.192,-80.986,53.819
217086.048,-80.985,53.765
217175.04,-80.984,53.702
217207.008,-80.984,53.684
217295.136,-80.983,53.631
217357.344,-80.982,53.595
217416.096,-80.981,53.548
217446.336,-80.98,53.531
217536.192,-80.979,53.475
217595.808,-80.979,53.44
217626.048,-80.978,53.422
217715.904,-80.977,53.361
217746.144,-80.977,53.344
217897.344,-80.975,53.259
217956.096,-80.974,53.216
218017.44,-80.973,53.181
218046.816,-80.973,53.163
218107.296,-80.972,53.129
218196.288,-80.972,53.066
218287.008,-80.972,53.009
218346.624,-80.972,52.972
218438.208,-80.972,52.917
218496.96,-80.971,52.87
218557.44,-80.971,52.833
218616.192,-80.97,52.795
218706.048,-80.969,52.731
218765.664,-80.969,52.695
218827.008,-80.968,52.657
218886.624,-80.967,52.618
218937.6,-80.966,52.584
218998.944,-80.965,52.535
219118.176,-80.964,52.457
219177.792,-80.963,52.415
219239.136,-80.962,52.366
219360.096,-80.961,52.283
219418.848,-80.96,52.242
219449.088,-80.959,52.221
219538.944,-80.958,52.151
219600.288,-80.957,52.111
219659.04,-80.957,52.07
219717.792,-80.956,52.03
219748.032,-80.956,52.009
219839.616,-80.954,51.937
219927.744,-80.952,51.875
219989.088,-80.951,51.833
220047.84,-80.949,51.783
220109.184,-80.948,51.743
220139.424,-80.947,51.724
220230.144,-80.945,51.662
220257.792,-80.945,51.642
220318.272,-80.943,51.59
220439.232,-80.941,51.509
220529.088,-80.939,51.45
220587.84,-80.937,51.399
220708.8,-80.935,51.321
220770.144,-80.934,51.282
220829.76,-80.932,51.233
220948.128,-80.93,51.153
220979.232,-80.929,51.134
221069.088,-80.927,51.077
221130.432,-80.926,51.028
221158.944,-80.925,51.008
221249.664,-80.923,50.95
221309.28,-80.922,50.914
221369.76,-80.921,50.87
221457.888,-80.919,50.818
221519.232,-80.918,50.782
221578.848,-80.916,50.738
221640.192,-80.915,50.702
221699.808,-80.914,50.667
221760.288,-80.912,50.63
221819.04,-80.911,50.593
221880.384,-80.91,50.558
221909.76,-80.909,50.532
221998.752,-80.907,50.479
222059.232,-80.905,50.442
222118.848,-80.903,50.395
222180.192,-80.901,50.359
222239.808,-80.9,50.323
222301.152,-80.898,50.285
222391.008,-80.895,50.219
222480,-80.892,50.165
222539.616,-80.891,50.127
222600.096,-80.889,50.087
222659.712,-80.887,50.047
222720.192,-80.884,49.996
222779.808,-80.882,49.956
222840.288,-80.881,49.916
222899.904,-80.879,49.876
222988.896,-80.876,49.806
223050.24,-80.874,49.764
223108.992,-80.872,49.722
223140.096,-80.871,49.701
223290.432,-80.867,49.581
223350.048,-80.866,49.538
223380.288,-80.865,49.515
223439.904,-80.864,49.47
223498.656,-80.863,49.417
223590.24,-80.861,49.353
223649.856,-80.86,49.31
223710.336,-80.859,49.253
223769.952,-80.858,49.209
223858.944,-80.857,49.141
224011.008,-80.855,49.019
224069.76,-80.854,48.975
224130.24,-80.854,48.929
224189.856,-80.853,48.884
224251.2,-80.852,48.826
224310.816,-80.852,48.779
224340.192,-80.851,48.756
224430.048,-80.85,48.685
224489.664,-80.849,48.639
224580.384,-80.847,48.561
224641.728,-80.846,48.517
224701.344,-80.845,48.473
224760.96,-80.844,48.43
224858.592,-80.841,48.349
225007.2,-80.839,48.239
225064.224,-80.838,48.198
225093.6,-80.838,48.166
225185.184,-80.836,48.102
225213.696,-80.836,48.08
225275.04,-80.835,48.035
225364.032,-80.834,47.957
225425.376,-80.833,47.911
225454.752,-80.832,47.887
225542.88,-80.831,47.817
225604.224,-80.829,47.755
225664.704,-80.828,47.707
225694.944,-80.828,47.683
225783.936,-80.827,47.611
225845.28,-80.826,47.553
225904.896,-80.825,47.506
226024.992,-80.824,47.408
226086.336,-80.823,47.358
226145.088,-80.822,47.297
226234.08,-80.822,47.224
226355.904,-80.821,47.131
226385.28,-80.821,47.109
226475.136,-80.82,47.03
226503.648,-80.82,47.009
226595.232,-80.82,46.942
226654.848,-80.819,46.888
226685.088,-80.819,46.867
226774.08,-80.819,46.807
226895.04,-80.819,46.712
226953.792,-80.818,46.668
227016,-80.818,46.626
227074.752,-80.817,46.585
227135.232,-80.817,46.535
227193.984,-80.817,46.493
227255.328,-80.816,46.452
227315.808,-80.816,46.41
227346.048,-80.815,46.389
227435.04,-80.815,46.318
227494.656,-80.814,46.277
227556,-80.813,46.234
227615.616,-80.812,46.191
227675.232,-80.812,46.151
227735.712,-80.811,46.103
227796.192,-80.81,46.062
227854.944,-80.81,46.02
227944.8,-80.809,45.947
227975.04,-80.809,45.926
228036.384,-80.809,45.885
228125.376,-80.809,45.82
228155.616,-80.809,45.798
228246.336,-80.809,45.719
228305.088,-80.809,45.672
228368.16,-80.809,45.625
228426.912,-80.809,45.579
228483.072,-80.809,45.533
228544.416,-80.809,45.487
228604.032,-80.809,45.442
228662.784,-80.808,45.398
228723.264,-80.808,45.342
228782.88,-80.808,45.298
228843.36,-80.808,45.254
228902.112,-80.808,45.208
228962.592,-80.808,45.153
229022.208,-80.808,45.11
229052.448,-80.808,45.088
229112.928,-80.807,45.045
229201.92,-80.807,44.981
229292.64,-80.808,44.91
229353.12,-80.808,44.871
229383.36,-80.808,44.851
229473.216,-80.808,44.784
229532.832,-80.809,44.746
229593.312,-80.809,44.708
229652.928,-80.809,44.672
229711.68,-80.809,44.637
229773.024,-80.81,44.604
229832.64,-80.81,44.561
229893.12,-80.81,44.529
229923.36,-80.811,44.513
230013.216,-80.811,44.465
230071.968,-80.811,44.432
230133.312,-80.812,44.391
230192.928,-80.812,44.359
230253.408,-80.813,44.326
230312.16,-80.813,44.293
230374.368,-80.813,44.253
230433.12,-80.813,44.222
230491.872,-80.813,44.19
230553.216,-80.813,44.157
230613.696,-80.812,44.118
230674.176,-80.812,44.086
230732.928,-80.812,44.056
230821.92,-80.812,44.014
230884.128,-80.813,43.979
230912.64,-80.813,43.965
231003.36,-80.813,43.924
231062.976,-80.814,43.896
231122.592,-80.814,43.867
231183.072,-80.815,43.831
231242.688,-80.815,43.802
231303.168,-80.815,43.773
231361.92,-80.816,43.747
231424.128,-80.816,43.72
231483.744,-80.816,43.687
231543.36,-80.816,43.658
231603.84,-80.816,43.631
231662.592,-80.817,43.598
231723.072,-80.817,43.572
231782.688,-80.817,43.547
231844.032,-80.817,43.519
231902.784,-80.817,43.493
231964.128,-80.817,43.467
232023.744,-80.817,43.436
232053.984,-80.817,43.423
232143.84,-80.817,43.385
232202.592,-80.817,43.358
232263.936,-80.817,43.326
232324.416,-80.817,43.302
232414.272,-80.818,43.263
232442.784,-80.818,43.249
232532.64,-80.819,43.202
232592.256,-80.819,43.175
232651.872,-80.819,43.147
232713.216,-80.819,43.12
232742.592,-80.819,43.106
232894.656,-80.82,43.032
232954.272,-80.82,43.005
233014.752,-80.82,42.971
233043.264,-80.82,42.958
233134.848,-80.82,42.917
233195.328,-80.819,42.892
233254.944,-80.819,42.869
233315.424,-80.818,42.84
233374.176,-80.818,42.815
233436.384,-80.817,42.792
233495.136,-80.817,42.768
233554.752,-80.816,42.744
233615.232,-80.816,42.72
233673.984,-80.815,42.691
233736.192,-80.815,42.669
233794.944,-80.814,42.648
233855.424,-80.813,42.626
233915.04,-80.813,42.6
234005.76,-80.811,42.567
234066.24,-80.811,42.546
234124.992,-80.81,42.524
234184.608,-80.809,42.496
234214.848,-80.808,42.484
234303.84,-80.807,42.45
234364.32,-80.806,42.428
234423.936,-80.804,42.399
234485.28,-80.803,42.376
234543.168,-80.802,42.353
234606.24,-80.801,42.328
234664.992,-80.799,42.304
234724.608,-80.798,42.275
234784.224,-80.797,42.25
234846.432,-80.795,42.225
234906.048,-80.794,42.201
234967.392,-80.793,42.171
235026.144,-80.792,42.147
235085.76,-80.791,42.123
235204.992,-80.788,42.069
235267.2,-80.787,42.044
235325.952,-80.786,42.018
235384.704,-80.785,41.994
235446.048,-80.783,41.97
235505.664,-80.782,41.944
235594.656,-80.78,41.913
235655.136,-80.779,41.892
235714.752,-80.778,41.865
235776.096,-80.776,41.841
235834.848,-80.775,41.817
235896.192,-80.774,41.794
235954.944,-80.772,41.769
235986.048,-80.771,41.757
236044.8,-80.769,41.729
236134.656,-80.766,41.698
236195.136,-80.764,41.676
236226.24,-80.763,41.665
236316.96,-80.76,41.624
236346.336,-80.759,41.612
236405.952,-80.757,41.587
236526.048,-80.753,41.539
236615.904,-80.75,41.499
236647.008,-80.749,41.487
236917.44,-80.739,41.371
236947.68,-80.739,41.359
237036.672,-80.736,41.323
237127.392,-80.734,41.295
237187.008,-80.732,41.261
237245.76,-80.731,41.24
237306.24,-80.73,41.219
237334.752,-80.729,41.209
237424.608,-80.728,41.177
237485.952,-80.726,41.154
237546.432,-80.725,41.136
237605.184,-80.723,41.118
237725.28,-80.721,41.083
237784.032,-80.719,41.058
237815.136,-80.719,41.048
237904.128,-80.716,41.018
237963.744,-80.715,40.997
237993.984,-80.714,40.986
238083.84,-80.712,40.946
238204.8,-80.709,40.9
238265.28,-80.708,40.872
262473.696,-80.703,29.832
262535.04,-80.701,29.805
262594.656,-80.699,29.779
262624.896,-80.698,29.767
262685.376,-80.695,29.742
262834.848,-80.69,29.671
262865.088,-80.689,29.659
262954.944,-80.686,29.623
263016.288,-80.684,29.593
263075.904,-80.682,29.568
263134.656,-80.681,29.545
263195.136,-80.679,29.516
263254.752,-80.677,29.492
263316.096,-80.675,29.467
263377.44,-80.674,29.443
263436.192,-80.672,29.42
263496.672,-80.671,29.396
263556.288,-80.669,29.367
263615.904,-80.668,29.344
263674.656,-80.666,29.321
263736,-80.664,29.3
263797.344,-80.662,29.272
263856.96,-80.661,29.249
263915.712,-80.659,29.224
263976.192,-80.657,29.2
264036.672,-80.656,29.175
264127.392,-80.653,29.13
264187.008,-80.652,29.105
264245.76,-80.65,29.079
264306.24,-80.649,29.052
264365.856,-80.647,29.019
264426.336,-80.646,28.992
264485.952,-80.644,28.963
264547.296,-80.643,28.937
264606.048,-80.641,28.904
264665.664,-80.639,28.877
264726.144,-80.637,28.849
264785.76,-80.636,28.823
264846.24,-80.634,28.796
264905.856,-80.632,28.761
264966.336,-80.631,28.733
265025.952,-80.629,28.707
265088.16,-80.628,28.681
265146.912,-80.627,28.653
265207.392,-80.625,28.626
265267.008,-80.624,28.593
265328.352,-80.622,28.568
265387.104,-80.621,28.542
265446.72,-80.62,28.518
265506.336,-80.618,28.488
265565.952,-80.617,28.463
265656.672,-80.615,28.426
265686.912,-80.614,28.408
265719.744,-80.613,28.396
265838.112,-80.61,28.349
265896.864,-80.609,28.325
265958.208,-80.607,28.295
266016.96,-80.606,28.269
266257.152,-80.601,28.176
266316.768,-80.6,28.154
266377.248,-80.599,28.131
266436,-80.599,28.108
266497.344,-80.598,28.079
266557.824,-80.597,28.054
266617.44,-80.596,28.03
266677.92,-80.595,28.005
266738.4,-80.594,27.973
266797.152,-80.593,27.946
266856.768,-80.592,27.92
266917.248,-80.591,27.895
266976,-80.59,27.871
267058.944,-80.589,27.834
267119.424,-80.588,27.802
267147.936,-80.587,27.789
267238.656,-80.586,27.752
267299.136,-80.585,27.729
267361.344,-80.583,27.706
267389.856,-80.582,27.688
267478.848,-80.58,27.657
267552.288,-80.579,27.637
267568.704,-80.578,27.627
267659.424,-80.576,27.591
267719.04,-80.575,27.568
267778.656,-80.574,27.544
267840,-80.572,27.521
267897.888,-80.571,27.495
267958.368,-80.57,27.477
268017.984,-80.57,27.461
268080.192,-80.569,27.446
268138.08,-80.569,27.43
268200.288,-80.568,27.409
268289.28,-80.567,27.378
268349.76,-80.566,27.353
268407.648,-80.566,27.33
268468.992,-80.565,27.304
268528.608,-80.565,27.285
268588.224,-80.565,27.267
268708.32,-80.566,27.233
268768.8,-80.566,27.211
268829.28,-80.567,27.193
268898.4,-80.566,27.17
268958.016,-80.566,27.15
269017.632,-80.566,27.126
269078.112,-80.566,27.109
269136,-80.566,27.092
270717.12,-80.577,26.606
270779.328,-80.577,26.588
270838.08,-80.578,26.57
270868.32,-80.578,26.561
270959.04,-80.579,26.539
271079.136,-80.58,26.505
271137.888,-80.581,26.489
271199.232,-80.581,26.473
271288.224,-80.582,26.446
271317.6,-80.582,26.439
271588.032,-80.583,26.372
271647.648,-80.583,26.356
271708.128,-80.583,26.341
271766.88,-80.583,26.327
271828.224,-80.583,26.309
271887.84,-80.583,26.294
271918.944,-80.583,26.288
272306.88,-80.585,26.198
272369.088,-80.586,26.181
272427.84,-80.587,26.167
272486.592,-80.587,26.151
272547.936,-80.588,26.136
272608.416,-80.588,26.122
272668.032,-80.589,26.106
272757.024,-80.59,26.086
272818.368,-80.59,26.071
272847.744,-80.591,26.064
272936.736,-80.589,26.099
272996.352,-80.59,26.071
273011.904,-80.591,26.064
273116.448,-80.593,26.009
273181.248,-80.594,25.975
273240,-80.595,25.96
273301.344,-80.595,25.945
273360.096,-80.596,25.93
273419.712,-80.597,25.916
273480.192,-80.598,25.899
273539.808,-80.599,25.886
273599.424,-80.601,25.873
273659.04,-80.602,25.861
273718.656,-80.604,25.849
273787.776,-80.606,25.833
273848.256,-80.607,25.821
273908.736,-80.608,25.81
273969.216,-80.609,25.798
274027.968,-80.611,25.782
274086.72,-80.612,25.769
274148.064,-80.613,25.755
274207.68,-80.615,25.741
274269.024,-80.617,25.724
274328.64,-80.618,25.71
274389.12,-80.62,25.697
274447.872,-80.622,25.683
274508.352,-80.624,25.666
274568.832,-80.625,25.653
274599.072,-80.626,25.647
274688.928,-80.628,25.629
274747.68,-80.63,25.615
274838.4,-80.632,25.599
274898.016,-80.633,25.59
274957.632,-80.635,25.58
275018.976,-80.636,25.574
275077.728,-80.637,25.569
275139.072,-80.638,25.564
275258.304,-80.64,25.553
275317.92,-80.641,25.546
275376.672,-80.642,25.54
275438.016,-80.643,25.535
275496.768,-80.643,25.53
275527.008,-80.644,25.525
275617.728,-80.644,25.516
275677.344,-80.644,25.509
275736.96,-80.644,25.503
275797.44,-80.644,25.496
275857.92,-80.644,25.487
275916.672,-80.645,25.479
275977.152,-80.644,25.471
276036.768,-80.644,25.464
276097.248,-80.644,25.455
276157.728,-80.643,25.448
276217.344,-80.642,25.443
276306.336,-80.641,25.437
276366.816,-80.64,25.434
276397.056,-80.64,25.433
276487.776,-80.638,25.432
276547.392,-80.637,25.432
276607.008,-80.636,25.431
276668.352,-80.634,25.428
276727.104,-80.633,25.426
276786.72,-80.632,25.423
276848.064,-80.631,25.418
276904.224,-80.629,25.412
276966.432,-80.628,25.407
277026.048,-80.626,25.401
277087.392,-80.625,25.395
277146.144,-80.624,25.389
277204.896,-80.622,25.38
277263.648,-80.621,25.373
277295.616,-80.621,25.369
277383.744,-80.619,25.355
277445.088,-80.618,25.347
277473.6,-80.618,25.344
277534.08,-80.617,25.338
277595.424,-80.617,25.333
277684.416,-80.617,25.326
277744.896,-80.616,25.324
277802.784,-80.616,25.322
277864.128,-80.616,25.321
277954.848,-80.615,25.32
278015.328,-80.615,25.319
278075.808,-80.614,25.319
278133.696,-80.614,25.317
278195.04,-80.613,25.314
278254.656,-80.612,25.311
278315.136,-80.611,25.307
278373.888,-80.61,25.304
278404.992,-80.61,25.302
278463.744,-80.609,25.299
278525.088,-80.608,25.295
278614.944,-80.606,25.289
278673.696,-80.604,25.281
278734.176,-80.602,25.274
278794.656,-80.6,25.268
278824.896,-80.599,25.264
278914.752,-80.597,25.256
278975.232,-80.595,25.251
279033.984,-80.593,25.245
279064.224,-80.592,25.243
279126.432,-80.591,25.239
279215.424,-80.587,25.234
279305.28,-80.585,25.231
279364.896,-80.582,25.228
279423.648,-80.58,25.226
279485.856,-80.578,25.222
279544.608,-80.575,25.218
279574.848,-80.573,25.216
279664.704,-80.569,25.21
279725.184,-80.566,25.206
279756.288,-80.565,25.204
279815.904,-80.562,25.2
279904.896,-80.558,25.195
279936,-80.556,25.192
280025.856,-80.552,25.183
280055.232,-80.551,25.18
280114.848,-80.547,25.173
280175.328,-80.545,25.167
280265.184,-80.54,25.158
280325.664,-80.537,25.15
280386.144,-80.534,25.143
280445.76,-80.53,25.137
280475.136,-80.529,25.133
280564.992,-80.524,25.124
280626.336,-80.52,25.118
280685.952,-80.517,25.113
280716.192,-80.515,25.11
280836.288,-80.508,25.099
280895.04,-80.505,25.093
