Time (seconds since launch),Latitude (degrees),Longitude (degrees),Altitude (km)
1177854.048,-81.642,57.893,37.47073171
1177916.256,-81.641,57.868,37.48170732
1177975.008,-81.639,57.837,37.50426829
1178065.728,-81.637,57.798,37.51158537
1178125.344,-81.635,57.77,37.50792683
1178245.44,-81.632,57.716,37.53353659
1178305.92,-81.631,57.684,37.5402439
1178367.264,-81.629,57.658,37.52
1178395.776,-81.629,57.645,37.51676829
1178485.632,-81.626,57.601,37.53506098
1178546.112,-81.624,57.576,37.56402439
1178574.624,-81.624,57.564,37.57317073
1178667.072,-81.622,57.526,37.56615854
1178726.688,-81.62,57.495,37.55731707
1178787.168,-81.619,57.468,37.57682927
1178907.264,-81.616,57.414,37.62926829
1178966.88,-81.614,57.385,37.62195122
1179027.36,-81.613,57.357,37.60945122
1179086.976,-81.612,57.33,37.6179878
1179148.32,-81.611,57.296,37.64237805
1179206.208,-81.61,57.27,37.66158537
1179266.688,-81.609,57.242,37.67195122
1179447.264,-81.605,57.149,37.69817073
1179535.392,-81.604,57.101,37.71402439
1179595.872,-81.602,57.07,37.73079268
1179656.352,-81.601,57.03,37.74573171
1179716.832,-81.6,56.995,37.74573171
1180259.424,-81.585,56.64,37.74878049
1180319.04,-81.584,56.602,37.77865854
1180378.656,-81.582,56.563,37.80091463
1180409.76,-81.581,56.544,37.8054878
1180501.344,-81.579,56.477,37.81676829
1180560.96,-81.577,56.44,37.82896341
1180619.712,-81.576,56.403,37.83536585
1180680.192,-81.575,56.365,37.83445122
1180740.672,-81.574,56.315,37.83536585
1180801.152,-81.573,56.271,37.8347561
1180863.36,-81.572,56.229,37.83262195
1180924.704,-81.571,56.186,37.83170732
1180982.592,-81.57,56.146,37.8304878
1181043.936,-81.569,56.094,37.83353659
1181104.416,-81.569,56.053,37.84847561
1181132.064,-81.569,56.033,37.85731707
1181225.376,-81.568,55.972,37.8679878
1181253.888,-81.568,55.953,37.8652439
1181343.744,-81.568,55.883,37.85884146
1181406.816,-81.568,55.843,37.86676829
1181525.184,-81.569,55.764,37.87
1181676.384,-81.57,55.659,37.93170732
1181704.896,-81.57,55.64,37.93658537
1181793.888,-81.57,55.585,37.92073171
1181856.096,-81.57,55.539,37.91646341
1181915.712,-81.571,55.503,37.9320122
1181977.92,-81.571,55.469,37.95030487
1182026.304,-81.572,55.439,37.96310976
1182086.784,-81.573,55.403,37.97865854
1182148.128,-81.574,55.359,37.99817073
1182207.744,-81.575,55.324,37.99573171
1182237.12,-81.576,55.306,37.98414634
1182328.704,-81.578,55.252,37.9429878
1182466.08,-81.58,55.173,37.97530487
1182479.04,-81.581,55.156,37.99939024
1182568.032,-81.583,55.106,38.06128049
1182630.24,-81.585,55.075,38.05152439
1182687.264,-81.587,55.037,38.00091463
1182778.848,-81.59,54.991,37.97347561
1182839.328,-81.592,54.959,38.00518293
1182897.216,-81.594,54.928,38.04817073
1182956.832,-81.597,54.891,38.06615854
1183018.176,-81.6,54.863,38.05640243
1183045.824,-81.601,54.849,38.04939024
1183228.128,-81.61,54.765,38.02347561
1183318.848,-81.614,54.723,38.05853659
1183349.952,-81.615,54.71,38.08780487
1183500.288,-81.623,54.643,38.0902439
1183558.176,-81.625,54.62,38.05914634
1183617.792,-81.628,54.595,38.03079268
1183679.136,-81.631,54.564,38.0277439
1183738.752,-81.634,54.54,38.05426829
1183768.128,-81.635,54.528,38.06189024
1183857.12,-81.639,54.493,38.07652439
1183919.328,-81.642,54.468,38.06676829
1183950.432,-81.643,54.456,38.06463415
1184043.744,-81.647,54.413,38.08597561
1184073.984,-81.649,54.399,38.10213415
1184162.976,-81.653,54.352,38.13902439
1184221.728,-81.655,54.326,38.11859756
1184283.936,-81.658,54.298,38.09664634
1184345.28,-81.66,54.271,38.1054878
1184404.896,-81.662,54.236,38.15914634
1184461.92,-81.664,54.209,38.19817073
1184523.264,-81.666,54.18,38.2054878
1184613.12,-81.67,54.129,38.18993902
1184672.736,-81.672,54.099,38.20853659
1184734.08,-81.675,54.069,38.23079268
1184792.832,-81.677,54.038,38.23292683
1184854.176,-81.68,54.003,38.23506098
1184913.792,-81.682,53.97,38.25030487
1184976,-81.685,53.93,38.25914634
1185012.288,-81.686,53.914,38.25579268
1185071.04,-81.688,53.877,38.25365854
1185160.896,-81.692,53.828,38.28567073
1185251.616,-81.696,53.773,38.28628049
1185306.912,-81.698,53.741,38.28780487
1185397.632,-81.701,53.695,38.31981707
1185579.936,-81.708,53.602,38.30152439
1185697.44,-81.713,53.537,38.31006098
1185879.744,-81.719,53.438,38.26006098
1185939.36,-81.721,53.406,38.26615854
1185967.872,-81.722,53.39,38.27164634
1186056.864,-81.725,53.34,38.27134146
1186119.072,-81.727,53.301,38.27926829
1186180.416,-81.73,53.268,38.29664634
1186240.032,-81.732,53.236,38.31036585
1186297.92,-81.734,53.196,38.29512195
1186390.368,-81.737,53.147,38.27987805
1186418.016,-81.738,53.13,38.28292683
1186539.84,-81.743,53.067,38.30579268
1186627.968,-81.746,53.022,38.30243902
1186690.176,-81.749,52.986,38.31493902
1186772.256,-81.751,52.957,38.33871951
1186868.16,-81.756,52.895,38.34268293
1186928.64,-81.758,52.865,38.34603659
1186989.12,-81.76,52.833,38.36554878
1187049.6,-81.763,52.803,38.38109756
1187167.968,-81.768,52.739,38.37347561
1187229.312,-81.771,52.711,38.36006098
1187288.064,-81.773,52.683,38.35426829
1187350.272,-81.776,52.656,38.35609756
1187409.888,-81.779,52.629,38.35640243
1187440.128,-81.78,52.616,38.35426829
1187529.12,-81.786,52.571,38.36219512
1187588.736,-81.789,52.546,38.38140243
1187650.08,-81.792,52.52,38.39390243
1187711.424,-81.795,52.495,38.39481707
1187766.72,-81.799,52.461,38.3945122
1187828.064,-81.803,52.433,38.39786585
1187889.408,-81.806,52.404,38.40365854
1187980.128,-81.811,52.359,38.42286585
1188160.704,-81.822,52.26,38.46219512
1188191.808,-81.824,52.244,38.46067073
1188279.936,-81.829,52.198,38.45213415
1188342.144,-81.833,52.166,38.45762195
1188369.792,-81.836,52.144,38.46341463
1188430.272,-81.84,52.114,38.46189024
1188506.304,-81.844,52.084,38.45640243
1188580.608,-81.85,52.031,38.47073171
1188641.952,-81.854,52.001,38.47347561
1188699.84,-81.859,51.971,38.4652439
1188761.184,-81.863,51.942,38.46981707
1188823.392,-81.867,51.914,38.48871951
1188881.28,-81.872,51.888,38.49756098
1188940.896,-81.876,51.862,38.48445122
1189002.24,-81.882,51.833,38.46310976
1189062.72,-81.886,51.811,38.46371951
1189123.2,-81.89,51.791,38.47439024
1189179.36,-81.895,51.771,38.48719512
1189239.84,-81.9,51.748,38.50640243
1189302.048,-81.904,51.73,38.51646341
1189363.392,-81.908,51.712,38.52439024
1189422.144,-81.912,51.693,38.52164634
1189511.136,-81.918,51.665,38.50884146
1189542.24,-81.921,51.652,38.51554878
1189632.96,-81.927,51.627,38.51981707
1189689.984,-81.93,51.61,38.51371951
1189752.192,-81.934,51.593,38.50243902
1189812.672,-81.938,51.572,38.49512195
1189873.152,-81.941,51.555,38.49939024
1189933.632,-81.945,51.539,38.50914634
1189993.248,-81.948,51.524,38.51219512
1190052,-81.951,51.508,38.50396341
1190111.616,-81.955,51.489,38.48719512
1190172.096,-81.958,51.473,38.48689024
1190233.44,-81.961,51.457,38.50426829
1190293.056,-81.963,51.44,38.52195122
1190350.08,-81.966,51.425,38.51646341
1190412.288,-81.969,51.406,38.48963415
1190472.768,-81.972,51.392,38.48963415
1190533.248,-81.974,51.379,38.51463415
1190592.864,-81.977,51.367,38.54390243
1190649.888,-81.98,51.351,38.54268293
1190682.72,-81.982,51.345,38.52865854
1190770.848,-81.986,51.328,38.48323171
1190832.192,-81.988,51.316,38.48323171
1190894.4,-81.991,51.306,38.50365854
1190954.88,-81.993,51.297,38.51463415
1191011.904,-81.996,51.285,38.50121951
1191070.656,-81.999,51.276,38.48780487
1191132.864,-82.002,51.268,38.49512195
1191221.856,-82.007,51.255,38.53384146
1191283.2,-82.009,51.249,38.53445122
1191342.816,-82.012,51.242,38.51890243
1191404.16,-82.014,51.235,38.50731707
1191464.64,-82.017,51.224,38.51432927
1191523.392,-82.019,51.214,38.52012195
1191583.008,-82.02,51.202,38.51585366
1191642.624,-82.022,51.19,38.49603659
1191704.832,-82.024,51.179,38.47621951
1191764.448,-82.026,51.167,38.47042683
1191822.336,-82.029,51.152,38.48262195
1191883.68,-82.031,51.141,38.49207317
1191943.296,-82.033,51.129,38.48902439
1191976.128,-82.034,51.123,38.47378049
1192182.624,-82.041,51.077,38.47347561
1192213.728,-82.042,51.07,38.47743902
1192274.208,-82.044,51.056,38.47
1192364.064,-82.047,51.031,38.45518293
1192425.408,-82.049,51.017,38.45457317
1192483.296,-82.051,51.004,38.46219512
1192515.264,-82.051,50.997,38.4679878
1192604.256,-82.054,50.975,38.47073171
1192663.872,-82.056,50.962,38.46463415
1192752.864,-82.058,50.942,38.47591463
1192814.208,-82.06,50.928,38.5054878
1192874.688,-82.061,50.915,38.53079268
1192936.032,-82.063,50.899,38.53445122
1192992.192,-82.065,50.886,38.51615854
1193292,-82.072,50.817,38.51737805
1193351.616,-82.073,50.806,38.50213415
1193413.824,-82.075,50.793,38.51189024
1193474.304,-82.076,50.783,38.53993902
1193524.416,-82.077,50.777,38.55365854
1193584.032,-82.079,50.77,38.53932927
1193613.408,-82.079,50.767,38.52439024
1193704.992,-82.081,50.76,38.49390243
1193856.192,-82.084,50.749,38.52073171
1193910.624,-82.084,50.744,38.52012195
1193972.832,-82.085,50.737,38.51981707
1194035.04,-82.086,50.73,38.53170732
1194094.656,-82.087,50.721,38.54878049
1194155.136,-82.088,50.712,38.55914634
1194215.616,-82.089,50.699,38.55060976
1194274.368,-82.09,50.688,38.54176829
1194333.12,-82.09,50.677,38.53841463
1194365.952,-82.09,50.672,38.53932927
1194422.112,-82.091,50.663,38.53993902
1194484.32,-82.092,50.65,38.5277439
1194574.176,-82.093,50.634,38.49329268
1194634.656,-82.093,50.623,38.47195122
1194755.616,-82.095,50.599,38.44512195
1194816.96,-82.096,50.587,38.42256098
1194879.168,-82.097,50.576,38.3972561
1194939.648,-82.097,50.565,38.37713415
1194968.16,-82.098,50.557,38.36981707
1195058.016,-82.099,50.54,38.37012195
1195117.632,-82.1,50.53,38.37012195
1195178.112,-82.1,50.519,38.36646341
1195237.728,-82.101,50.508,38.36280487
1195297.344,-82.102,50.495,38.36158537
1195356.96,-82.103,50.484,38.35823171
1195417.44,-82.104,50.473,38.34908537
1195507.296,-82.104,50.457,38.33323171
1195540.128,-82.105,50.45,38.3304878
1195628.256,-82.106,50.437,38.33353659
1195688.736,-82.106,50.43,38.33414634
1195749.216,-82.107,50.423,38.32896341
1195807.104,-82.108,50.416,38.31646341
1195866.72,-82.109,50.407,38.30365854
1195928.064,-82.109,50.401,38.30182927
1195989.408,-82.11,50.394,38.3027439
1196110.368,-82.111,50.382,38.29786585
1196165.664,-82.112,50.376,38.29420732
1196227.008,-82.113,50.37,38.29359756
1196289.216,-82.115,50.364,38.29664634
1196349.696,-82.116,50.357,38.29603659
1196410.176,-82.117,50.349,38.28689024
1196468.928,-82.118,50.343,38.27652439
1196527.68,-82.119,50.336,38.26737805
1196589.024,-82.12,50.327,38.25945122
1196647.776,-82.121,50.318,38.24329268
1196709.984,-82.123,50.306,38.23109756
1196768.736,-82.124,50.296,38.22164634
1196828.352,-82.126,50.286,38.21554878
1196887.968,-82.127,50.275,38.20792683
1196948.448,-82.129,50.261,38.18079268
1197008.928,-82.131,50.25,38.15335366
1197099.648,-82.133,50.232,38.12347561
1197159.264,-82.135,50.22,38.11128049
1197219.744,-82.137,50.21,38.09512195
1197280.224,-82.139,50.197,38.07042683
1197338.976,-82.14,50.187,38.0554878
1197401.184,-82.142,50.177,38.04847561
1197459.072,-82.144,50.164,38.03993902
1197520.416,-82.145,50.154,38.02256098
1197579.168,-82.147,50.146,38
1197641.376,-82.149,50.138,37.98384146
1197701.856,-82.151,50.131,37.97865854
1197762.336,-82.153,50.125,37.97987805
1197817.632,-82.154,50.119,37.97591463
1197879.84,-82.156,50.111,37.97256098
1197941.184,-82.158,50.102,37.96890243
1198001.664,-82.159,50.092,37.9679878
1198061.28,-82.161,50.079,37.97560976
1198120.896,-82.163,50.07,37.98170732
1198179.648,-82.165,50.061,37.98719512
1198236.672,-82.167,50.055,37.99207317
1198266.048,-82.168,50.052,37.99634146
1198327.392,-82.17,50.046,38.00457317
1198444.896,-82.174,50.035,38.00945122
1198506.24,-82.176,50.028,38.01463415
1198565.856,-82.179,50.02,38.03384146
1198627.2,-82.18,50.013,38.05060976
1198751.616,-82.183,50.003,38.06981707
1198751.616,-82.185,49.996,38.06981707
1198874.304,-82.189,49.982,38.07469512
1198933.92,-82.19,49.977,38.07
1198995.264,-82.192,49.973,38.07530487
1199052.288,-82.194,49.969,38.08018293
1199111.04,-82.196,49.968,38.09207317
1199143.872,-82.197,49.967,38.09847561
1199233.728,-82.2,49.965,38.10213415
1199294.208,-82.202,49.965,38.0902439
1199354.688,-82.205,49.966,38.08018293
1199413.44,-82.207,49.967,38.08810976
1199473.056,-82.208,49.969,38.10152439
1199505.024,-82.209,49.97,38.1054878
1199561.184,-82.211,49.973,38.10640243
1199652.768,-82.214,49.979,38.1152439
1199714.112,-82.216,49.983,38.12896341
1199772,-82.217,49.987,38.13536585
1199804.832,-82.218,49.989,38.12896341
1199892.96,-82.22,49.993,38.11189024
1199954.304,-82.222,49.996,38.10365854
1200014.784,-82.224,49.998,38.11036585
1200043.296,-82.224,49.999,38.1179878
1200132.288,-82.226,50.003,38.14481707
1200161.664,-82.227,50.005,38.15121951
1200255.84,-82.229,50.012,38.16371951
1200312,-82.23,50.017,38.17012195
1200404.448,-82.232,50.023,38.18841463
1200464.928,-82.233,50.027,38.20487805
1200523.68,-82.234,50.031,38.22164634
1200583.296,-82.235,50.035,38.23292683
1200643.776,-82.235,50.039,38.25091463
1200703.392,-82.236,50.044,38.27286585
1200764.736,-82.237,50.05,38.2902439
1200822.624,-82.237,50.056,38.2902439
1200883.104,-82.237,50.061,38.27926829
1200944.448,-82.238,50.065,38.2695122
1201003.2,-82.238,50.069,38.26920732
1201063.68,-82.237,50.074,38.27286585
1201123.296,-82.237,50.077,38.26219512
1201182.048,-82.237,50.08,38.24176829
1201244.256,-82.236,50.083,38.2277439
1201303.008,-82.236,50.085,38.23353659
1201364.352,-82.235,50.087,38.26128049
1201423.104,-82.235,50.088,38.26829268
1201480.992,-82.235,50.088,38.26402439
1201544.064,-82.235,50.087,38.25213415
1201602.816,-82.234,50.085,38.24542683
1201632.192,-82.234,50.083,38.24390243
1201723.776,-82.234,50.075,38.23719512
1201781.664,-82.233,50.069,38.22835366
1201842.144,-82.233,50.064,38.22408537
1201932.864,-82.233,50.053,38.22987805
1201993.344,-82.233,50.048,38.22804878
1202114.304,-82.233,50.038,38.20823171
1202175.648,-82.233,50.032,38.19969512
1202235.264,-82.233,50.026,38.18871951
1202292.288,-82.234,50.019,38.16829268
1202413.248,-82.234,50.007,38.13109756
1202472.864,-82.234,50.002,38.13170732
1202534.208,-82.235,49.997,38.13506098
1202592.096,-82.235,49.992,38.1277439
1202653.44,-82.235,49.986,38.10792683
1202713.056,-82.235,49.981,38.09146341
1202774.4,-82.235,49.973,38.087
1202834.88,-82.235,49.967,38.09573171
1202895.36,-82.234,49.96,38.1027439
1202953.248,-82.234,49.954,38.1027439
1203012.864,-82.234,49.948,38.09878049
1203073.344,-82.233,49.94,38.09573171
1203133.824,-82.233,49.934,38.09573171
1203195.168,-82.233,49.928,38.09176829
1203254.784,-82.233,49.919,38.07743902
1203312.672,-82.232,49.912,38.07103659
1203403.392,-82.232,49.9,38.08932927
1203463.008,-82.231,49.891,38.11371951
1203524.352,-82.231,49.884,38.12560976
1203582.24,-82.231,49.877,38.1152439
1203640.992,-82.23,49.872,38.10152439
1203703.2,-82.23,49.866,38.09847561
1203762.816,-82.23,49.859,38.10213415
1203824.16,-82.229,49.85,38.10091463
1203850.944,-82.229,49.844,38.09420732
1203941.664,-82.229,49.833,38.07408537
1204002.144,-82.228,49.827,38.0679878
1204062.624,-82.228,49.821,38.06920732
1204123.968,-82.228,49.815,38.07103659
1204181.856,-82.228,49.81,38.07073171
1204240.608,-82.228,49.806,38.07560976
1204302.816,-82.227,49.804,38.08628049
1204363.296,-82.227,49.804,38.09756098
1204422.048,-82.227,49.803,38.10060976
1204484.256,-82.227,49.802,38.09054878
1204541.28,-82.227,49.8,38.08536585
1204573.248,-82.226,49.8,38.08262195
1204632.864,-82.226,49.8,38.08262195
1204721.856,-82.226,49.803,38
1204784.064,-82.225,49.805,38.10853659
1204843.68,-82.225,49.808,38.10823171
1204934.4,-82.224,49.81,38.0945122
1204962.912,-82.224,49.81,38.08445122
1205051.904,-82.224,49.811,38.08506098
1205112.384,-82.223,49.81,38.09115854
1205172.864,-82.223,49.809,38.09786585
1205234.208,-82.222,49.808,38.09847561
1205293.824,-82.222,49.806,38.09695122
1205351.712,-82.221,49.805,38.09542683
1205412.192,-82.221,49.803,38.09603659
1205472.672,-82.22,49.8,38.09573171
1205533.152,-82.22,49.799,38.09420732
1205593.632,-82.219,49.797,38.09237805
1205655.84,-82.218,49.797,38.09969512
1205712.864,-82.217,49.797,38.1054878
1205771.616,-82.216,49.798,38.11859756
1205832.96,-82.215,49.8,38.13018293
1205893.44,-82.214,49.801,38.12865854
1205953.92,-82.214,49.8,38.12469512
1206015.264,-82.213,49.799,38.12195122
1206074.016,-82.211,49.798,38.12560976
1206132.768,-82.21,49.796,38.12621951
1206252.864,-82.208,49.794,38.12073171
1206315.072,-82.207,49.794,38.12591463
1206372.96,-82.205,49.795,38.13262195
1206431.712,-82.204,49.796,38.13414634
1206524.16,-82.202,49.801,38.12682927
1206583.776,-82.201,49.804,38.12439024
1206643.392,-82.199,49.807,38.13323171
1206703.008,-82.197,49.809,38.14420732
1206765.216,-82.196,49.811,38.14603659
1206823.968,-82.194,49.813,38.13810976
1206882.72,-82.192,49.814,38.13810976
1206943.2,-82.19,49.814,38.14817073
1207002.816,-82.189,49.814,38.16006098
1207064.16,-82.187,49.814,38.1597561
1207094.4,-82.186,49.813,38.15609756
1207185.984,-82.183,49.812,38.1554878
1207242.144,-82.182,49.81,38.17652439
1207305.216,-82.18,49.809,38.20853659
1207364.832,-82.178,49.808,38.23140243
1207424.448,-82.176,49.806,38.2429878
1207452.96,-82.175,49.805,38.24756098
1207542.816,-82.172,49.801,38.2777439
1207604.16,-82.17,49.798,38.30396341
1207663.776,-82.168,49.793,38.30487805
1207725.12,-82.166,49.789,38.29420732
1207784.736,-82.163,49.783,38.287
1207846.08,-82.162,49.776,38.29817073
1207903.104,-82.16,49.769,38.3195122
1207964.448,-82.158,49.759,38.33841463
1208054.304,-82.155,49.748,38.34512195
1208113.92,-82.153,49.74,38.35182927
1208175.264,-82.151,49.729,38.36676829
1208234.88,-82.149,49.719,38.38262195
1208295.36,-82.147,49.711,38.39054878
1208356.704,-82.145,49.702,38.3929878
1208385.216,-82.144,49.698,38.3945122
1208534.688,-82.139,49.674,38.3972561
1208596.032,-82.137,49.663,38.39878049
1208655.648,-82.136,49.652,38.39847561
1208714.4,-82.134,49.642,38.39573171
1208774.016,-82.132,49.63,38.39207317
1208835.36,-82.131,49.621,38.3972561
1208892.384,-82.129,49.614,38.4054878
1208952.864,-82.128,49.603,38.41067073
1209015.072,-82.127,49.594,38.39756098
1209073.824,-82.126,49.586,38.38018293
1209104.064,-82.125,49.582,38.37439024
1209191.328,-82.123,49.566,38.38567073
1209252.672,-82.122,49.557,38.39969512
1209313.152,-82.121,49.548,38.3972561
1209373.632,-82.12,49.539,38.38414634
1209434.112,-82.118,49.531,38.37987805
1209523.104,-82.116,49.518,38.40884146
1209553.344,-82.115,49.513,38.41859756
1209642.336,-82.113,49.5,38.42378049
1209701.952,-82.111,49.49,38.41128049
1209764.16,-82.11,49.478,38
1209823.776,-82.107,49.464,38.4027439
